North Tripura,Kumarghat,Purba Ratachhara,Saidarpar,799290
North Tripura,Kumarghat,Radhanagar,Radhanagar,799263
North Tripura,Kumarghat,Rajkandi,Kumarghat,1254 hectares
North Tripura,Kumarghat,Saidachhara,Kumarghat,1372 hectares
North Tripura,Kumarghat,Sonaimuri,Sonaimuri,799280
North Tripura,Panisagar,Bagbasa,West Dewanpasa,799253
North Tripura,Panisagar,Balidhum,Panisagar,1738 hectares
North Tripura,Panisagar,Bilthai,Bilthai,799260
North Tripura,Panisagar,Dakshin Padmabil,South Padmabill,799260
North Tripura,Panisagar,Deochhara,North Deocherra,799260
North Tripura,Panisagar,Dhupirband,Lalcherra,799253
North Tripura,Panisagar,Ganganagar,South Ganganagar,799290
North Tripura,Panisagar,Indurail,Panisagar,1336 hectares
North Tripura,Panisagar,Jalebasa,Jalabasa,799260
North Tripura,Panisagar,Jubarajnagar,Jubarajnagar,799254
North Tripura,Panisagar,Kameswar,Tangibari,799253
North Tripura,Panisagar,Paschim Halflong,Huplong,799254
North Tripura,Panisagar,Paschim Tilthai,Panisagar,1365 hectares
North Tripura,Panisagar,Pekuchhara,Pekucherra,799260
North Tripura,Panisagar,Purba Halflong,Huplong,799254
North Tripura,Panisagar,Purba Tilthai,East Tilthai,799260
North Tripura,Panisagar,Radhapur,Radhapur,799253
North Tripura,Panisagar,Rajnagar,Panisagar,1212 hectares
North Tripura,Panisagar,Ramnagar,Ramnagar,799260
North Tripura,Panisagar,Roa,Rowa,799260
North Tripura,Panisagar,Uptakhali,Uptakhali,799260
North Tripura,Panisagar,Uttar Padmabil,West Padmabil,799260
North Tripura,Pencharthal,Baghaichhara,Pencharthal,890 hectares
North Tripura,Pencharthal,Birchandranagar,Pencharthal,2216 hectares
North Tripura,Pencharthal,Dakshin Machmara,Pencharthal,1183 hectares
North Tripura,Pencharthal,Deo Reserve Forest,Pencharthal,6189 hectares
North Tripura,Pencharthal,Dewanbari,Pencharthal,1657 hectares
North Tripura,Pencharthal,Dhanichhara,Pencharthal,747 hectares
North Tripura,Pencharthal,Karaichhara,Pencharthal,646 hectares
North Tripura,Pencharthal,Lakshmanchhara,Pencharthal,1239 hectares
North Tripura,Pencharthal,Laljuri,Pencharthal,321.5 hectares
North Tripura,Pencharthal,Nabinchhara,Pencharthal,1044 hectares
North Tripura,Pencharthal,Nalkata,Pencharthal,890 hectares
North Tripura,Pencharthal,Paschim Andharchhara,Pencharthal,2255 hectares
North Tripura,Pencharthal,Pencharthal,Pencharthal,1044 hectares
North Tripura,Pencharthal,Purba Andharchhara,Pencharthal,1211 hectares
North Tripura,Pencharthal,Rabiraipara,Pencharthal,1358 hectares
North Tripura,Pencharthal,Uttar Machmara,Pencharthal,1229 hectares
South Tripura,Amarpur,Bampur,Amarpur,1146 hectares
South Tripura,Amarpur,Baramura Deotamura R F,Amarpur,5517 hectares
