meghalaya|East Garo Hills|Dambo Rongjeng|Upper Nangbak Apal|Dambo Rongjeng|793111|N/A|547
meghalaya|East Garo Hills|Dambo Rongjeng|Upper Rongjeng|Dambo Rongjeng|793111|N/A|1,015
meghalaya|East Garo Hills|Dambo Rongjeng|Wajagittim|Dambo Rongjeng|793111|N/A|398
meghalaya|East Garo Hills|Dambo Rongjeng|Wakchikong|Dambo Rongjeng|793111|N/A|427
meghalaya|East Garo Hills|Dambo Rongjeng|Waridipo|Dambo Rongjeng|793111|N/A|202
meghalaya|East Garo Hills|Dambo Rongjeng|Warikada|Dambo Rongjeng|793111|N/A|209
meghalaya|East Garo Hills|Kharkutta|Abeagittim|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Adokgre|Kharkutta|793111|N/A|338
meghalaya|East Garo Hills|Kharkutta|Agropatal|Kharkutta|793111|N/A|169
meghalaya|East Garo Hills|Kharkutta|Albellapara|Kharkutta|793111|N/A|180
meghalaya|East Garo Hills|Kharkutta|Amerim|Kharkutta|793111|N/A|307
meghalaya|East Garo Hills|Kharkutta|Ansalipara|Kharkutta|793111|N/A|75
meghalaya|East Garo Hills|Kharkutta|Arai Apal|Kharkutta|793111|N/A|412
meghalaya|East Garo Hills|Kharkutta|Arengdo|Kharkutta|793111|N/A|191
meghalaya|East Garo Hills|Kharkutta|Aruagre|Kharkutta|793111|N/A|387
meghalaya|East Garo Hills|Kharkutta|Asrogittim|Kharkutta|793111|N/A|97
meghalaya|East Garo Hills|Kharkutta|Athiabari|Kharkutta|793111|N/A|162
meghalaya|East Garo Hills|Kharkutta|Badaka|Kharkutta|793111|N/A|696
meghalaya|East Garo Hills|Kharkutta|Badaka Reserve|Kharkutta|793111|N/A|100
meghalaya|East Garo Hills|Kharkutta|Bagabatta|Kharkutta|793111|N/A|262
meghalaya|East Garo Hills|Kharkutta|Bakanda|Kharkutta|793111|N/A|180
meghalaya|East Garo Hills|Kharkutta|Baksalpara|Kharkutta|793111|N/A|160
meghalaya|East Garo Hills|Kharkutta|Baksalpara I|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Baksalpara Ii|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Baksalpara Songgital|Kharkutta|793111|N/A|237
meghalaya|East Garo Hills|Kharkutta|Balsrigittim|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Baranggittim|Kharkutta|793111|N/A|57
meghalaya|East Garo Hills|Kharkutta|Bolgrimgittim|Kharkutta|793111|N/A|286
meghalaya|East Garo Hills|Kharkutta|Bugakol|Kharkutta|793111|N/A|454
meghalaya|East Garo Hills|Kharkutta|Chachinat|Kharkutta|793111|N/A|372
meghalaya|East Garo Hills|Kharkutta|Chare Akong|Kharkutta|793111|N/A|17
meghalaya|East Garo Hills|Kharkutta|Chibongga A|Kharkutta|793111|N/A|650
meghalaya|East Garo Hills|Kharkutta|Chibongga B|Kharkutta|793111|N/A|255
meghalaya|East Garo Hills|Kharkutta|Chibra Jambal|Kharkutta|793111|N/A|225
meghalaya|East Garo Hills|Kharkutta|Chichamgittim|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Chigranggre|Kharkutta|793111|N/A|196
meghalaya|East Garo Hills|Kharkutta|Chilpara|Kharkutta|793111|N/A|454
meghalaya|East Garo Hills|Kharkutta|Chilpara Reserve|Kharkutta|793111|N/A|529
meghalaya|East Garo Hills|Kharkutta|Chima Apal|Kharkutta|793111|N/A|463
meghalaya|East Garo Hills|Kharkutta|Chimadare|Kharkutta|793111|N/A|197
meghalaya|East Garo Hills|Kharkutta|Chiwa Adapgittim|Kharkutta|793111|N/A|52
meghalaya|East Garo Hills|Kharkutta|Chiwaki|Kharkutta|793111|N/A|285
meghalaya|East Garo Hills|Kharkutta|Chotcholja|Kharkutta|793111|N/A|1,462
meghalaya|East Garo Hills|Kharkutta|Chotcholja Napakgittim|Kharkutta|N/A|N/A|N/A
meghalaya|East Garo Hills|Kharkutta|Dambora Akong|Kharkutta|793111|N/A|86
meghalaya|East Garo Hills|Kharkutta|Dangkong Garo|Kharkutta|793111|N/A|335
meghalaya|East Garo Hills|Kharkutta|Dangkong Rabha|Kharkutta|793111|N/A|343
meghalaya|East Garo Hills|Kharkutta|Dapolpara|Kharkutta|793111|N/A|348
meghalaya|East Garo Hills|Kharkutta|Depa|Kharkutta|793111|N/A|284
meghalaya|East Garo Hills|Kharkutta|Depa Garat|Kharkutta|793111|N/A|355
meghalaya|East Garo Hills|Kharkutta|Dilkang|Kharkutta|793111|N/A|244
meghalaya|East Garo Hills|Kharkutta|Dilma Adap|Kharkutta|793111|N/A|399
meghalaya|East Garo Hills|Kharkutta|Dilma Ading|Kharkutta|793111|N/A|154
