uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaura Deeh|Majhaura|Uttar Pradesh|N/A|24.01 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaura Kala|Mudiyari|Uttar Pradesh|N/A|62.67 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaurapar Gosai Sinhpur|Gaurapar Gosai Singhpur|Uttar Pradesh|272162|137 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gaurapur|Gaura Khurd|Uttar Pradesh|N/A|47.7 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gayghat|Gayghat|Uttar Pradesh|272176|218.02 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gholwa|Bheeti Mafi|Uttar Pradesh|N/A|58.59 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Ghorang|Ghorang|Uttar Pradesh|N/A|302.8 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Ghorhat|Ghorhat|Uttar Pradesh|272172|141.69 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Ghorhta|Ghanghata|272162|177.4 hectares|1,327
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gidhani|Githani|Uttar Pradesh|272164|97.04 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Godaura|Gonaura|Uttar Pradesh|272176|68 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gogepur|Dulhapar Kala|Uttar Pradesh|272162|33.42 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Goi Basantpur|Goi Basantpur|Uttar Pradesh|N/A|156.17 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gooma Nari Urf Baharai|Bhin Khoini Khurd|Uttar Pradesh|272176|63.96 hectares
uttar pradesh|Sant Kabir Nagar|Ghanghata|Gopalpur|Taraiyapar|Uttar Pradesh|N/A|52.11 hectares
